연령대,피해자 성별,최초 접수년,최초 접수월,피해자계좌_피해(송금)액,사기유형,사칭기관,피해구제 신청사유,접근매체
60,남,2023,07,1901620,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,6800000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,07,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,07,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,07,29850000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,07,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,4957000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,9213800,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,9780000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,6009000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,9920000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,07,9920000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,07,65600000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2023,07,65600000,대출실행 후 상환,시중은행,일반대출,전화
70,남,2023,07,150000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,07,510000000,사건연루조사,금감원. 금융위,보이스피싱,전화
70,남,2023,07,6010000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,219000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,980000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,34000000,대출실행 후 상환,저축은행,일반대출,문자
70,여,2023,07,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,07,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,07,34000000,대출실행 후 상환,기타 공공기관,일반대출,전화
80,여,2023,07,32000000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,여,2023,08,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,08,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,08,30700000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,08,9500000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,08,3100000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,08,8700000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,여,2023,08,8000000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),일반대출,전화
30,남,2023,08,15500000,기존대출 상환,저축은행,일반대출,전화
30,남,2023,08,15800000,기존대출 상환,저축은행,일반대출,전화
30,여,2023,08,7100000,기타,시중은행,일반대출,전화
40,여,2023,08,3700000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
40,여,2023,08,50000000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
40,여,2023,08,8000000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
40,남,2023,08,10000000,"대출수수료 요구(보증료, 공탁 등)",시중은행,정책자금대출,전화
40,여,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,메신저
40,여,2023,08,47500000,지인사칭(메신저피싱),개인,보이스피싱,문자
40,여,2023,08,30000000,기존대출 상환,저축은행,일반대출,전화
50,여,2023,08,61500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,61500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,11250000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,18085800,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,11250000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,18085800,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,80000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,19900000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,10000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,11250000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,18085800,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,80000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,19900000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,10000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,17500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,9000000,기타,기타,보이스피싱,문자
50,여,2023,08,76800000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,45000000,기타,기타 공공기관,보이스피싱,전화
50,여,2023,08,12050000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,08,52000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2023,08,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,50000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,279000,가족납치.상해 협박,개인,보이스피싱,전화
50,여,2023,08,49200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,2000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,08,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,11500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,08,11500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,18250000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,1890000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,2730000,기타,기타,보이스피싱,개인
60,여,2023,08,900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,18160000,기존대출 상환,저축은행,일반대출,전화
60,남,2023,08,2420000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,08,6050000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,29900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,5400000,기타,할부금융(카드사 및 캐피탈),보이스피싱,문자
60,남,2023,08,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,5148681,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,08,9850000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,08,50000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,08,50000000,기타,기타,보이스피싱,문자
70,여,2023,08,53500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,08,3100000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,08,1980000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,08,50000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,08,50000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,08,50000000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2023,08,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2023,08,670000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,여,2023,09,195000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,09,600000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,09,50000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,09,200000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2023,09,5000000,기존대출 상환,저축은행,일반대출,전화
30,여,2023,09,8527720,기타,개인,보이스피싱,메신저
30,여,2023,09,2135571,기타,개인,보이스피싱,메신저
30,남,2023,09,40000000,기타,기타,보이스피싱,전화
30,남,2023,09,8700000,"대출수수료 요구(보증료, 공탁 등)",개인,일반대출,메신저
30,여,2023,09,6000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2023,09,10000000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
40,여,2023,09,52000000,대출실행 후 상환,저축은행,일반대출,문자
40,남,2023,09,10000000,기타,기타 공공기관,정책자금대출,전화
40,여,2023,09,16100000,대출실행 후 상환,시중은행,일반대출,전화
40,남,2023,09,1000000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
40,남,2023,09,9320000,"개인정보유출방지, 보안강화",할부금융(카드사 및 캐피탈),보이스피싱,전화
40,남,2023,09,11452000,기존대출 상환,시중은행,일반대출,전화
50,여,2023,09,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,09,2700000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,09,400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,09,800000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,45000000,기존대출 상환,시중은행,일반대출,전화
50,남,2023,09,24000000,기존대출 상환,시중은행,일반대출,전화
50,여,2023,09,10000000,대출실행 후 상환,시중은행,일반대출,인터넷
50,여,2023,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,8980000,기타,할부금융(카드사 및 캐피탈),보이스피싱,개인
50,남,2023,09,100000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,09,38500000,기존대출 상환,기타 공공기관,일반대출,전화
50,여,2023,09,45000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,850000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,35709000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,09,35709000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,09,200000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,여,2023,09,12700000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,9000000,기타,기타 공공기관,파밍,인터넷
60,여,2023,09,8220000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,14000000,기존대출 상환,저축은행,일반대출,전화
60,남,2023,09,990000,기타,개인,보이스피싱,문자
60,남,2023,09,330000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,09,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,09,14000000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2023,09,4790000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,3550000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,6020000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,09,61769000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,09,6060000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,09,400000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
70,여,2023,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,09,6015650,지인사칭(메신저피싱),개인,보이스피싱,문자
80,여,2023,09,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,여,2023,09,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
0,기업,2023,10,16000000,기존대출 상환,저축은행,일반대출,전화
20,여,2023,10,10000000,기존대출 상환,기타 공공기관,일반대출,전화
20,여,2023,10,30000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,10,100330,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,10,50000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,10,8453000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,10,3000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,여,2023,10,30000000,기타,시중은행,일반대출,전화
30,여,2023,10,94200000,기타,우체국. 전화국. 택배회사,일반대출,전화
30,여,2023,10,1000000,기타,우체국. 전화국. 택배회사,일반대출,전화
40,남,2023,10,29000000,기존대출 상환,저축은행,일반대출,전화
40,여,2023,10,12000000,기타,저축은행,일반대출,전화
40,여,2023,10,7400000,기존대출 상환,저축은행,일반대출,전화
40,여,2023,10,20000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
40,여,2023,10,20000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
40,여,2023,10,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
40,남,2023,10,18332847,기존대출 상환,시중은행,일반대출,전화
40,남,2023,10,9600000,대출실행 후 상환,저축은행,일반대출,문자
40,남,2023,10,90000000,사건연루조사,금감원. 금융위,보이스피싱,문자
40,남,2023,10,20000000,기존대출 상환,대부업체,일반대출,전화
50,여,2023,10,27000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,10,6000000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),정책자금대출,전화
50,남,2023,10,11050000,기존대출 상환,대부업체,일반대출,문자
50,남,2023,10,800000,미배송 및 공과금연체 관련,경찰. 검찰. 법원,보이스피싱,문자
50,남,2023,10,21000000,기존대출 상환,시중은행,일반대출,전화
50,남,2023,10,10500000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2023,10,50000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,10,2560000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2023,10,29000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2023,10,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,15380000,기존대출 상환,저축은행,일반대출,전화
50,남,2023,10,44020000,기존대출 상환,시중은행,일반대출,전화
50,남,2023,10,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,4500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,3400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,21882000,기존대출 상환,시중은행,일반대출,전화
50,여,2023,10,5208000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,10,808000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,10,20000000,기존대출 상환,시중은행,일반대출,전화
50,여,2023,10,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,10,35220000,기존대출 상환,저축은행,일반대출,전화
50,여,2023,10,34116000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2023,10,10000000,기존대출 상환,시중은행,일반대출,전화
50,여,2023,10,34116000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
60,남,2023,10,65000000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,남,2023,10,20000000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,남,2023,10,31090000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
60,남,2023,10,6020000,기타,개인,보이스피싱,문자
60,남,2023,10,1996467,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,10,16880000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,여,2023,10,26526000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,9183000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,10,13000000,기존대출 상환,대부업체,일반대출,전화
60,남,2023,10,1996467,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,10,54000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,2900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,10,6020000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,남,2023,10,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,2900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,10,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,14100000,기존대출 상환,시중은행,일반대출,전화
60,여,2023,10,4000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,10,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,7380000,대출실행 후 상환,저축은행,일반대출,전화
60,남,2023,10,26200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,10,16300000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,10,10410000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,10,647000000,사건연루조사,금감원. 금융위,보이스피싱,전화
70,남,2023,10,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,1980000,지인사칭(메신저피싱),개인,보이스피싱,메신저
70,남,2023,10,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,8500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,5870000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,10,160000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,10,15000000,기존대출 상환,시중은행,일반대출,전화
70,남,2023,10,8100000,미배송 및 공과금연체 관련,경찰. 검찰. 법원,보이스피싱,문자
70,남,2023,10,990000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2023,10,10000000,기존대출 상환,저축은행,일반대출,전화
80,남,2023,10,3850000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,남,2023,11,6400000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,11,10700000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,11,12000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,11,14000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,11,200000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,11,20000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,11,50000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,여,2023,11,20000000,기존대출 상환,저축은행,일반대출,전화
30,여,2023,11,26000000,기존대출 상환,금감원. 금융위,일반대출,전화
30,남,2023,11,49100000,기타,기타,일반대출,메신저
30,남,2023,11,17000000,기존대출 상환,저축은행,일반대출,전화
40,여,2023,11,10000000,대출실행 후 상환,저축은행,일반대출,전화
40,여,2023,11,23800000,기존대출 상환,시중은행,일반대출,전화
40,남,2023,11,1210000,기타,기타,보이스피싱,문자
40,여,2023,11,11370000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2023,11,24500000,기존대출 상환,시중은행,일반대출,전화
40,남,2023,11,1100000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2023,11,6020000,기타,기타 공공기관,파밍,문자
50,남,2023,11,6000000,기타,기타 공공기관,보이스피싱,문자
50,남,2023,11,6058699,기타,기타,보이스피싱,문자
50,남,2023,11,1155000,기타,기타,보이스피싱,문자
50,여,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,8450000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,10551950,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,4215640,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,10551950,지인사칭(메신저피싱),개인,보이스피싱,개인
50,남,2023,11,6180000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,4215640,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,4158262,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,22300000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,11,200000,"개인정보유출방지, 보안강화",개인,보이스피싱,문자
50,여,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,6010000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2023,11,120000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2023,11,8000000,기존대출 상환,저축은행,일반대출,전화
50,여,2023,11,4000000,지인사칭(메신저피싱),기타,보이스피싱,메신저
50,여,2023,11,3000000,지인사칭(메신저피싱),기타,보이스피싱,메신저
50,여,2023,11,288000,지인사칭(메신저피싱),기타,보이스피싱,메신저
50,여,2023,11,14350000,지인사칭(메신저피싱),기타,보이스피싱,메신저
50,여,2023,11,4800000,기존대출 상환,저축은행,일반대출,전화
50,여,2023,11,10000000,기존대출 상환,저축은행,정책자금대출,전화
50,여,2023,11,200000,지인사칭(메신저피싱),개인,보이스피싱,메신저
50,남,2023,11,1980000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2023,11,300000,기타,기타,보이스피싱,문자
50,남,2023,11,37200000,대출실행 후 상환,금감원. 금융위,일반대출,문자
50,남,2023,11,30600000,기존대출 상환,시중은행,일반대출,전화
50,남,2023,11,30600000,기존대출 상환,시중은행,일반대출,전화
60,남,2023,11,28400000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,10010000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,210000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,40000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,11,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,6010000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,50000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,50000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,1000000,지인사칭(메신저피싱),개인,보이스피싱,메신저
60,여,2023,11,12070000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,2870000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,11,45050000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,64000000,기타,기타,보이스피싱,문자
60,남,2023,11,78000000,기타,금감원. 금융위,일반대출,메신저
60,남,2023,11,14000000,기타,기타,보이스피싱,문자
60,남,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,11,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,48600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,20000000,기존대출 상환,시중은행,일반대출,전화
60,여,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,46946000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,12269375,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,1030808,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,505213,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,22528914,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2023,11,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2023,11,34000000,기존대출 상환,시중은행,일반대출,전화
60,남,2023,11,34000000,기존대출 상환,시중은행,일반대출,전화
60,여,2023,11,800000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,전화
60,남,2023,11,4200000,지인사칭(메신저피싱),기타,보이스피싱,메신저
60,남,2023,11,39400000,지인사칭(메신저피싱),기타,보이스피싱,메신저
60,남,2023,11,200000,지인사칭(메신저피싱),기타,보이스피싱,문자
70,여,2023,11,271000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,11,28300000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,11,9950000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,11,6500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,11,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2023,11,850000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,11,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,11,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,11,16200000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
70,여,2023,11,6800000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2023,11,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,남,2023,12,10000000,사건연루조사,우체국. 전화국. 택배회사,보이스피싱,전화
20,여,2023,12,200000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,12,31620000,기존대출 상환,저축은행,일반대출,전화
20,여,2023,12,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,12,400000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,12,16500,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2023,12,15900000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2023,12,12000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,여,2023,12,11280000,기존대출 상환,시중은행,일반대출,전화
30,여,2023,12,39000000,기타,대부업체,일반대출,전화
30,여,2023,12,39000000,기타,대부업체,일반대출,전화
30,남,2023,12,15000000,대출실행 후 상환,시중은행,일반대출,전화
30,남,2023,12,29910000,기타,금감원. 금융위,일반대출,전화
30,남,2023,12,55160000,기존대출 상환,저축은행,일반대출,전화
30,남,2023,12,33000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,여,2023,12,13000000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
30,남,2023,12,29910000,기타,금감원. 금융위,일반대출,전화
30,여,2023,12,13000000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2023,12,60000000,기타,시중은행,일반대출,문자
40,여,2023,12,15000000,기존대출 상환,저축은행,일반대출,전화
40,남,2023,12,7500000,"대출수수료 요구(보증료, 공탁 등)",저축은행,일반대출,전화
